date,key_rate,us_rate,inflation,region,avg_rate,weight_avg_rate,price,index,income
2019-09-01,7.25,66.49,4.0,СФО,10.24,10.24,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,СКФО,10.27,10.27,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,СЗФО,10.15,10.15,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Рязанская область,10.15,10.15,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Ростовская область,10.12,10.12,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Россия,10.18,10.18,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Хакасия,10.29,10.29,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Крым,10.47,10.47,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Северная Осетия,10.15,10.15,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Саха (Якутия),10.33,10.33,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Мордовия,10.11,10.11,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Марий Эл,10.06,10.06,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Свердловская область,10.16,10.16,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Коми,10.16,10.16,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Карелия,10.08,10.08,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Калмыкия,10.25,10.25,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Ингушетия,10.41,10.41,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Дагестан,10.27,10.27,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Тыва,10.47,10.47,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Севастополь,10.48,10.48,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Томская область,10.13,10.13,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Ставропольский край,10.27,10.27,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Ярославская область,10.17,10.17,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,ЯНАО,10.13,10.13,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,ЮФО,10.22,10.22,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Чукотский АО,10.34,10.34,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Чувашская Республика,9.95,9.95,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Чеченская Республика,10.42,10.42,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Челябинская область,10.32,10.32,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,ЦФО,10.16,10.16,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Хабаровский край,10.21,10.21,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,ХМАО,10.23,10.23,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Смоленская область,10.2,10.2,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Ульяновская область,10.21,10.21,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,УФО,10.18,10.18,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Тюменская область,8.13,8.13,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Тюменская область,8.13,10.14,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Тюменская область,10.14,8.13,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Тюменская область,10.14,10.14,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Тульская область,10.2,10.2,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Бурятия,10.13,10.13,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Тверская область,10.26,10.26,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Татарстан,10.13,10.13,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Тамбовская область,10.18,10.18,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.0,Удмуртская Республика,10.18,10.18,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Башкортостан,10.19,10.19,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Красноярский край,10.26,10.26,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Адыгея,10.34,10.34,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Калужская область,10.15,10.15,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Калининградская область,10.12,10.12,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Кабардино-Балкарская Республика,10.27,10.27,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Иркутская область,10.29,10.29,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Ивановская область,10.2,10.2,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Забайкальский край,10.23,10.23,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Еврейская АО,10.35,10.35,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,ДФО,10.24,10.24,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Воронежская область,10.17,10.17,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Вологодская область,10.16,10.16,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Волгоградская область,10.17,10.17,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Владимирская область,10.19,10.19,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Брянская область,10.14,10.14,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Белгородская область,10.2,10.2,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Астраханская область,10.17,10.17,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Архангельская область,8.25,8.25,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Архангельская область,8.25,10.09,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Архангельская область,10.09,8.25,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Архангельская область,10.09,10.09,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Амурская область,10.26,10.26,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Алтайский край,10.21,10.21,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Карачаево-Черкесская Республика,10.38,10.38,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Кемеровская область,10.28,10.28,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Камчатский край,10.35,10.35,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Костромская область,10.15,10.15,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Псковская область,10.15,10.15,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Приморский край,10.18,10.18,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Пермский край,10.2,10.2,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Пензенская область,10.14,10.14,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,ПФО,10.16,10.16,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Орловская область,10.12,10.12,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Оренбургская область,10.15,10.15,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Омская область,10.28,10.28,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Новосибирская область,10.19,10.19,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Кировская область,10.15,10.15,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Нижегородская область,10.1,10.1,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Новгородская область,10.17,10.17,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Мурманская область,10.17,10.17,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Краснодарский край,10.28,10.28,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Ненецкий АО,8.25,8.25,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Курганская область,10.23,10.23,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Курская область,10.17,10.17,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Республика Алтай,10.25,10.25,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Липецкая область,10.18,10.18,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Магаданская область,10.28,10.28,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Москва,10.18,10.18,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Московская область,10.11,10.11,53199.01,103.46,28501.18
2019-09-01,7.25,66.49,4.3,Ленинградская область,10.2,10.2,53199.01,103.46,28501.18
2019-09-02,7.25,66.49,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-03,7.25,66.62,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-04,7.25,66.91,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-05,7.25,66.5,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-06,7.25,66.05,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-07,7.25,66.0,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-09,7.0,66.0,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-10,7.0,65.57,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-11,7.0,65.44,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-12,7.0,65.43,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-13,7.0,65.19,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-14,7.0,64.47,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-16,7.0,64.47,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-17,7.0,63.83,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-18,7.0,64.12,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-19,7.0,64.43,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-20,7.0,64.22,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-21,7.0,63.85,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-23,7.0,63.85,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-24,7.0,63.95,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-25,7.0,63.71,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-26,7.0,64.19,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-27,7.0,64.29,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-28,7.0,64.42,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-09-30,7.0,64.42,4.0,Россия,10.17,10.17,53199.01,103.46,28501.18
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,10.05,55652.86,106.53,51785.33
2019-10-01,7.0,64.64,3.8,Сахалинская область,10.15,10.15,105791.43,104.61,72872.06
2019-10-01,7.0,64.64,3.8,Свердловская область,10.06,10.06,65487.56,107.1,44536.38
2019-10-01,7.0,64.64,3.8,Севастополь,10.42,10.42,70194.83,111.01,32128.62
2019-10-01,7.0,64.64,3.8,Смоленская область,10.11,10.11,39605.55,101.6,31840.82
2019-10-01,7.0,64.64,3.8,Ставропольский край,10.18,10.18,41156.41,109.3,28324.53
2019-10-01,7.0,64.64,3.8,Тамбовская область,10.09,10.09,37855.02,105.46,32953.63
2019-10-01,7.0,64.64,3.8,Саратовская область,10.13,10.13,41242.18,107.42,26361.71
2019-10-01,7.0,64.64,3.8,Татарстан,10.02,10.02,68329.8,107.27,39741.76
2019-10-01,7.0,64.64,3.8,Томская область,10.04,10.04,57079.6,114.84,30001.39
2019-10-01,7.0,64.64,3.8,Тульская область,10.11,10.11,55147.89,106.91,30969.76
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,10.05,55503.56,106.53,51785.33
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,10.05,55503.56,106.53,33415.26
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,10.05,55503.56,108.14,51785.33
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,10.05,55503.56,108.14,33415.26
2019-10-01,7.0,64.64,3.8,Тверская область,10.16,10.16,47339.79,104.73,31412.3
2019-10-01,7.0,64.64,3.8,Санкт-Петербург,10.05,10.05,120599.96,109.33,56478.35
2019-10-01,7.0,64.42,4.0,Республика Тыва,10.38,10.38,35098.71,100.0,21611.26
2019-10-01,7.0,64.64,3.8,СФО,10.15,10.15,53089.53,109.96,31385.02
2019-10-01,7.0,64.42,4.0,Республика Ингушетия,10.24,10.24,39488.81,99.01,20342.03
2019-10-01,7.0,64.42,4.0,Республика Калмыкия,10.16,10.16,29625.86,102.0,23370.3
2019-10-01,7.0,64.42,4.0,Республика Карелия,10.0,10.0,52523.03,103.23,38781.55
2019-10-01,7.0,64.42,4.0,Республика Коми,10.07,10.07,50023.24,113.94,45023.26
2019-10-01,7.0,64.42,4.0,Республика Крым,10.41,10.41,66490.22,114.72,24026.65
2019-10-01,7.0,64.42,4.0,Республика Марий Эл,9.98,9.98,38222.95,101.27,23939.25
2019-10-01,7.0,64.42,4.0,Республика Мордовия,10.02,10.02,41863.64,101.97,21687.91
2019-10-01,7.0,64.64,3.8,Самарская область,10.15,10.15,46497.95,102.44,33678.67
2019-10-01,7.0,64.42,4.0,Республика Саха (Якутия),10.24,10.24,80461.33,109.24,57372.68
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,10.05,55652.86,106.53,33415.26
2019-10-01,7.0,64.42,4.0,Республика Хакасия,10.21,10.21,43080.03,101.78,23914.45
2019-10-01,7.0,64.64,3.8,Россия,10.09,10.09,64059.49,107.96,41480.83
2019-10-01,7.0,64.64,3.8,Ростовская область,10.04,10.04,51663.55,101.82,36780.89
2019-10-01,7.0,64.64,3.8,Рязанская область,10.06,10.06,43400.6,106.32,32749.28
2019-10-01,7.0,64.64,3.8,СЗФО,10.05,10.05,88048.29,107.78,44518.12
2019-10-01,7.0,64.64,3.8,СКФО,10.18,10.18,38381.64,105.58,29824.87
2019-10-01,7.0,64.42,4.0,Республика Северная Осетия,10.08,10.08,35098.71,100.33,29416.26
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,10.05,55652.86,108.14,51785.33
2019-10-01,7.0,64.64,3.8,ЯНАО,10.05,10.05,68822.87,101.38,89719.38
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,8.13,55503.56,106.53,51785.33
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,8.13,55652.86,106.53,33415.26
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,8.13,55652.86,108.14,51785.33
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,8.13,55652.86,108.14,33415.26
2019-10-01,7.0,64.64,3.8,УФО,10.09,10.09,57591.88,106.25,40762.31
2019-10-01,7.0,64.64,3.8,Удмуртская Республика,10.07,10.07,52403.16,109.88,30224.85
2019-10-01,7.0,64.64,3.8,Ульяновская область,10.12,10.12,42997.62,106.67,26730.24
2019-10-01,7.0,64.64,3.8,ХМАО,10.14,10.14,54233.23,98.55,57289.88
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,8.13,55652.86,106.53,51785.33
2019-10-01,7.0,64.64,3.8,Хабаровский край,10.1,10.1,72031.15,110.21,49227.01
2019-10-01,7.0,64.64,3.8,Челябинская область,10.22,10.22,41633.1,102.34,27920.52
2019-10-01,7.0,64.64,3.8,Чеченская Республика,10.31,10.31,46592.06,99.26,29257.3
2019-10-01,7.0,64.64,3.8,Чувашская Республика,9.84,9.84,45726.2,105.62,23907.47
2019-10-01,7.0,64.64,3.8,Чукотский АО,10.26,10.26,45726.2,105.62,94216.22
2019-10-01,7.0,64.64,3.8,ЮФО,10.13,10.13,53274.49,107.82,34766.15
2019-10-01,7.0,64.42,4.0,Республика Дагестан,10.17,10.17,34382.04,100.68,35340.4
2019-10-01,7.0,64.64,3.8,Ярославская область,10.07,10.07,53474.97,100.97,33287.52
2019-10-01,7.0,64.64,3.8,ЦФО,10.07,10.07,82740.34,108.45,53422.9
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,10.05,55652.86,108.14,33415.26
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,8.13,55503.56,108.14,33415.26
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,8.13,55503.56,106.53,33415.26
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,8.13,55503.56,106.53,33415.26
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,8.13,55503.56,108.14,51785.33
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,8.13,55503.56,108.14,33415.26
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,8.13,55652.86,106.53,51785.33
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,8.13,55652.86,106.53,33415.26
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,8.13,55652.86,108.14,51785.33
2019-10-01,7.0,64.64,3.8,Тюменская область,10.05,8.13,55652.86,108.14,33415.26
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,8.13,55503.56,108.14,51785.33
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,10.05,55503.56,106.53,51785.33
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,10.05,55503.56,108.14,51785.33
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,10.05,55503.56,108.14,33415.26
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,10.05,55652.86,106.53,51785.33
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,10.05,55652.86,106.53,33415.26
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,10.05,55652.86,108.14,51785.33
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,10.05,55652.86,108.14,33415.26
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,8.13,55503.56,106.53,51785.33
2019-10-01,7.0,64.64,3.8,Тюменская область,8.13,10.05,55503.56,106.53,33415.26
